method,stress,max_h,h,iou,boundary_f,jf,ops,vanish,hallucination,split,mce,uncertainty,uec,ece_iou50,n_samples
convlstm_stress,distractor,10,8,0.4326991684721702,0.3904487446732986,0.4115739565727344,0.8625311720698254,0.0657730673316708,0.0087281795511221,0.246571072319202,0.0023607588564521,0.0,,0.5464233870703977,3208
convlstm_stress,distractor,10,9,0.4079121636435648,0.3567308237157897,0.3823214936796773,0.838216957605985,0.0748129675810473,0.0093516209476309,0.2241271820448877,0.0023607588564521,0.0,,0.5938052757831286,3208
convlstm_stress,distractor,10,10,0.3865442600195423,0.3289568176852127,0.3577505388523775,0.8238778054862843,0.0835411471321695,0.0096633416458852,0.2054239401496259,0.0023607588564521,0.0,,0.6358076381378638,3208
convlstm_stress,frame_drop,10,1,0.753510275145702,0.8764497667035364,0.8149800209246192,0.9812967581047382,0.0130922693266832,0.000935162094763,0.3020573566084788,0.0025737956220924,0.0,,0.1076428294181823,3208
convlstm_stress,frame_drop,10,2,0.6692820228769464,0.764707729934419,0.7169948764056827,0.9678927680798004,0.0218204488778054,0.0015586034912718,0.2917705735660847,0.0025737956220924,0.0,,0.1771812438964843,3208
convlstm_stress,frame_drop,10,3,0.6070316179663148,0.6639481338491332,0.6354898759077241,0.9473192019950124,0.0289900249376558,0.0024937655860349,0.3070448877805486,0.0025737956220924,0.0,,0.2615137589431165,3208
convlstm_stress,frame_drop,10,4,0.5585389993333382,0.5831411018047526,0.5708400505690454,0.9301745635910224,0.0374064837905236,0.0037406483790523,0.3114089775561097,0.0025737956220924,0.0,,0.3344397734005255,3208
convlstm_stress,frame_drop,10,5,0.5184566947240367,0.5169201298324535,0.517688412278245,0.9170822942643392,0.0423940149625935,0.0052992518703241,0.3054862842892768,0.0025737956220924,0.0,,0.3946656203106454,3208
convlstm_stress,frame_drop,10,6,0.4838147568290002,0.4628659882112205,0.4733403725201103,0.8958852867830424,0.0492518703241895,0.0065461346633416,0.293640897755611,0.0025737956220924,0.0,,0.459889717585874,3208
convlstm_stress,frame_drop,10,7,0.4520007411055811,0.4160189052752604,0.4340098231904208,0.8725062344139651,0.0592269326683291,0.0077930174563591,0.2749376558603491,0.0025737956220924,0.0,,0.5154717834736047,3208
convlstm_stress,frame_drop,10,8,0.4248387511651355,0.3768886359368085,0.4008636935509719,0.85785536159601,0.0704488778054862,0.0084164588528678,0.2524937655860349,0.0025737956220924,0.0,,0.5654642342815078,3208
convlstm_stress,frame_drop,10,9,0.4018327094118005,0.3451637709107328,0.3734982401612667,0.8369700748129676,0.0804239401496259,0.0084164588528678,0.2284912718204488,0.0025737956220924,0.0,,0.6085696504671972,3208
convlstm_stress,frame_drop,10,10,0.3806817026891708,0.3179261922505128,0.3493039474698418,0.8179551122194514,0.0869700748129675,0.0093516209476309,0.2122817955112219,0.0025737956220924,0.0,,0.6444577119519883,3208
convlstm_stress,lowlight,10,1,0.7727463130825531,0.8991407185879965,0.8359435158352748,0.9850374064837906,0.0105985037406483,0.0012468827930174,0.3057980049875312,0.0024271233651456,0.0,,0.0989332795143127,3208
convlstm_stress,lowlight,10,2,0.6871991734855576,0.7910295245349055,0.7391143490102315,0.9685162094763092,0.0174563591022443,0.0018703241895261,0.3051745635910224,0.0024271233651456,0.0,,0.1585160832749935,3208
convlstm_stress,lowlight,10,3,0.6241210787341476,0.6914368700800354,0.6577789744070914,0.949501246882793,0.0246259351620947,0.0028054862842892,0.3101620947630922,0.0024271233651456,0.0,,0.2368708680618433,3208
convlstm_stress,lowlight,10,4,0.5737377747530165,0.6092605473805562,0.5914991610667863,0.9304862842892768,0.0305486284289276,0.0040523690773067,0.3145261845386534,0.0024271233651456,0.0,,0.3106053527305251,3208
convlstm_stress,lowlight,10,5,0.5323820475694905,0.5390235377247363,0.5357027926471134,0.9192643391521196,0.0395885286783042,0.0052992518703241,0.3011221945137157,0.0024271233651456,0.0,,0.3772818959339004,3208
convlstm_stress,lowlight,10,6,0.4963377423924474,0.4820297912621312,0.4891837668272892,0.9011845386533666,0.0483167082294264,0.006857855361596,0.2895885286783042,0.0024271233651456,0.0,,0.4402263132934261,3208
convlstm_stress,lowlight,10,7,0.4643282863386006,0.4334425345631063,0.4488854104508534,0.8837281795511222,0.054862842892768,0.0081047381546134,0.2733790523690773,0.0024271233651456,0.0,,0.4944818934374616,3208
convlstm_stress,lowlight,10,8,0.4359030256098652,0.392191987832074,0.4140475067209696,0.8606608478802993,0.0648379052369077,0.0093516209476309,0.25,0.0024271233651456,0.0,,0.543150930500536,3208
convlstm_stress,lowlight,10,9,0.4120720623679618,0.3592786783807075,0.3856753703743347,0.8428927680798005,0.0754364089775561,0.0096633416458852,0.2263092269326683,0.0024271233651456,0.0,,0.5868375063908665,3208
convlstm_stress,lowlight,10,10,0.3913716513722617,0.3320586841342148,0.3617151677532382,0.824501246882793,0.0863466334164588,0.0096633416458852,0.2079177057356608,0.0024271233651456,0.0,,0.6211392485590053,3208
convlstm_stress,noise,10,1,0.764902324874634,0.8898709193260571,0.8273866221003454,0.9819201995012468,0.0121571072319201,0.000935162094763,0.3067331670822942,0.0023485464497159,0.0,,0.1012991666793823,3208
convlstm_stress,noise,10,2,0.6798931750752781,0.7797038674927207,0.7297985212839995,0.9672693266832918,0.0215087281795511,0.0018703241895261,0.2908354114713217,0.0023485464497159,0.0,,0.1619095270175886,3208
convlstm_stress,noise,10,3,0.6173909921307822,0.6787054570420993,0.6480482245864408,0.9501246882793016,0.0283665835411471,0.0024937655860349,0.3067331670822942,0.0023485464497159,0.0,,0.2422763421351178,3208
convlstm_stress,noise,10,4,0.5681658313558656,0.5977081649160103,0.5829369981359379,0.933291770573566,0.0355361596009975,0.0037406483790523,0.3132793017456359,0.0023485464497159,0.0,,0.3146252763687523,3208
convlstm_stress,noise,10,5,0.527255131251101,0.529651610787472,0.5284533710192866,0.9211346633416458,0.0433291770573566,0.0049875311720698,0.3045511221945137,0.0023485464497159,0.0,,0.3814321418764287,3208
convlstm_stress,noise,10,6,0.4916733012836636,0.4742291863257573,0.4829512438047105,0.9018079800498752,0.0473815461346633,0.0065461346633416,0.287718204488778,0.0023485464497159,0.0,,0.4382403499058951,3208
convlstm_stress,noise,10,7,0.4597178575378478,0.4276492293104724,0.4436835434241601,0.8824812967581047,0.0561097256857855,0.0077930174563591,0.2730673316708229,0.0023485464497159,0.0,,0.4994069844800189,3208
convlstm_stress,noise,10,8,0.4313809265050546,0.3879684619214033,0.409674694213229,0.8622194513715711,0.067643391521197,0.0090399002493765,0.2447007481296758,0.0023485464497159,0.0,,0.5518179089574148,3208
convlstm_stress,noise,10,9,0.4063595899744028,0.3540112725442773,0.38018543125934,0.8400872817955112,0.0763715710723192,0.0099750623441396,0.2256857855361596,0.0023485464497159,0.0,,0.5998192610140156,3208
convlstm_stress,noise,10,10,0.3843763970361815,0.3261175493040605,0.355246973170121,0.8229426433915212,0.0835411471321695,0.0109102244389027,0.2125935162094763,0.0023485464497159,0.0,,0.6408883070484955,3208
convlstm_stress,occlusion,10,1,0.7126188911976767,0.8338590321414601,0.7732389616695684,0.9772443890274314,0.0146508728179551,0.000935162094763,0.4139650872817955,0.0025939840358619,0.0,,0.1151197552680969,3208
convlstm_stress,occlusion,10,2,0.6442535241774485,0.7374699796864883,0.6908617519319683,0.9600997506234414,0.024002493765586,0.0018703241895261,0.3594139650872818,0.0025939840358619,0.0,,0.1906267957682918,3208
convlstm_stress,occlusion,10,3,0.5900186667327136,0.6443225076054572,0.6171705871690853,0.942643391521197,0.0289900249376558,0.0024937655860349,0.3438279301745636,0.0025939840358619,0.0,,0.2739674608569192,3208
convlstm_stress,occlusion,10,4,0.546224457353217,0.5696191913635943,0.5579218243584056,0.925498753117207,0.0346009975062344,0.0031172069825436,0.3375935162094763,0.0025939840358619,0.0,,0.3438568669661619,3208
convlstm_stress,occlusion,10,5,0.5079634323748079,0.5059946676766567,0.5069790500257324,0.910847880299252,0.0442643391521197,0.004364089775561,0.3248129675810474,0.0025939840358619,0.0,,0.4109562714572559,3208
convlstm_stress,occlusion,10,6,0.4753235313272095,0.4552341563257208,0.4652788438264651,0.8961970074812967,0.048004987531172,0.0056109725685785,0.3104738154613466,0.0025939840358619,0.0,,0.4705509285156863,3208
convlstm_stress,occlusion,10,7,0.4454404653582635,0.4118024727101163,0.4286214690341899,0.8793640897755611,0.0573566084788029,0.006857855361596,0.2917705735660847,0.0025939840358619,0.0,,0.5329592352793402,3208
convlstm_stress,occlusion,10,8,0.419311104538441,0.3745054971084361,0.3969083008234386,0.8528678304239401,0.067643391521197,0.0077930174563591,0.2640274314214463,0.0025939840358619,0.0,,0.579456677200491,3208
convlstm_stress,occlusion,10,9,0.3964494229915474,0.3430919257105744,0.3697706743510608,0.837281795511222,0.0754364089775561,0.0087281795511221,0.2350374064837905,0.0025939840358619,0.0,,0.6202911538376178,3208
convlstm_stress,occlusion,10,10,0.3753581325217612,0.3160526415552942,0.3457053870385277,0.8179551122194514,0.0863466334164588,0.010286783042394,0.2206982543640897,0.0025939840358619,0.0,,0.6576096907146554,3208
convlstm_stress,blur,5,1,0.7763853322451311,0.8966742682854093,0.8365298002652702,0.9860279441117764,0.011120615911035,0.0008554319931565,0.3065297975477616,0.0029413519060392,0.0,,0.0962127447128295,3507
convlstm_stress,blur,5,2,0.68996072406342,0.7865208469622235,0.7382407855128217,0.9720558882235528,0.0162532078699743,0.0019960079840319,0.2959794696321642,0.0029413519060392,0.0,,0.1537231206384043,3507
convlstm_stress,blur,5,3,0.6253352048630809,0.6856385108470984,0.6554868578550896,0.95295124037639,0.026233247790134,0.0028514399771884,0.2840034217279726,0.0029413519060392,0.0,,0.2310297563608331,3507
convlstm_stress,blur,5,4,0.5749675832575135,0.6028834814118672,0.5889255323346905,0.9386940404904476,0.0325064157399486,0.0034217279726261,0.2691759338465925,0.0029413519060392,0.0,,0.3101503622134187,3507
convlstm_stress,blur,5,5,0.5332199996770036,0.5307189057087233,0.5319694526928634,0.9252922725976618,0.0416310236669518,0.0042771599657827,0.2415169660678642,0.0029413519060392,0.0,,0.3718899536377553,3507
convlstm_stress,clean,5,1,0.7760269938776311,0.8962411282997294,0.8361340610886803,0.9860279441117764,0.0108354719133162,0.0008554319931565,0.3079555175363558,0.002992841972984,0.0,,0.0962515473365783,3507
convlstm_stress,clean,5,2,0.6896799848400766,0.7863132689742841,0.7379966269071805,0.9720558882235528,0.016823495865412,0.0019960079840319,0.2965497576276019,0.002992841972984,0.0,,0.1555190503954173,3507
convlstm_stress,clean,5,3,0.625335603500812,0.6857713889690149,0.6555534962349134,0.9535215283718278,0.0265183917878528,0.0025662959794696,0.2840034217279726,0.002992841972984,0.0,,0.2314395991730017,3507
convlstm_stress,clean,5,4,0.5745764573876624,0.6027476748245401,0.5886620661061013,0.9386940404904476,0.0319361277445109,0.0034217279726261,0.2740233818078129,0.002992841972984,0.0,,0.3120085520726648,3507
convlstm_stress,clean,5,5,0.5326522160524433,0.530866082173882,0.5317591491131627,0.9250071285999428,0.0416310236669518,0.0045623039635015,0.2472198460222412,0.002992841972984,0.0,,0.3715060469531115,3507
convlstm_stress,distractor,5,1,0.7761058668755718,0.8962949440089879,0.8362004054422797,0.9857428001140576,0.0108354719133162,0.0008554319931565,0.3102366695181066,0.00290973202846,0.0,,0.096239149570465,3507
convlstm_stress,distractor,5,2,0.690246061067287,0.7871030721028338,0.7386745665850606,0.971770744225834,0.0165383518676931,0.0019960079840319,0.2925577416595381,0.00290973202846,0.0,,0.1546297747931794,3507
convlstm_stress,distractor,5,3,0.6262097685041145,0.686546297168265,0.6563780328361897,0.9546621043627032,0.0250926717992586,0.0025662959794696,0.2831479897348161,0.00290973202846,0.0,,0.2305436065165038,3507
convlstm_stress,distractor,5,4,0.5755962156505008,0.6042467702198343,0.5899214929351676,0.9392643284858854,0.0330767037353863,0.0031365839749073,0.2708867978329056,0.00290973202846,0.0,,0.3076889045496153,3507
convlstm_stress,distractor,5,5,0.5333771239275603,0.5319438716929775,0.5326604978102688,0.926717992586256,0.0413458796692329,0.0045623039635015,0.2426575420587396,0.00290973202846,0.0,,0.3711718124543835,3507
convlstm_stress,frame_drop,5,1,0.7583580224835981,0.878644867367563,0.8185014449255805,0.9837467921300256,0.0125463358996293,0.0008554319931565,0.3142286854861705,0.0034387788144414,0.0,,0.1051132678985595,3507
convlstm_stress,frame_drop,5,2,0.6729000768832397,0.7638774084016874,0.7183887426424636,0.968349016253208,0.0179640718562874,0.001710863986313,0.3011120615911035,0.0034387788144414,0.0,,0.1756954951812509,3507
convlstm_stress,frame_drop,5,3,0.6107002161861848,0.663014581673221,0.6368573989297028,0.9486740804106074,0.0296549757627601,0.0022811519817507,0.2928428856572569,0.0034387788144414,0.0,,0.259900820469428,3507
convlstm_stress,frame_drop,5,4,0.5617238883735657,0.5803731681454383,0.571048528259502,0.9309951525520388,0.0367835757057313,0.0031365839749073,0.2711719418306245,0.0034387788144414,0.0,,0.326699956295529,3507
convlstm_stress,frame_drop,5,5,0.5211842206190608,0.5096765287090501,0.5154303746640554,0.9190191046478472,0.0444824636441402,0.0045623039635015,0.2418021100655831,0.0034387788144414,0.0,,0.3890685503864207,3507
convlstm_stress,lowlight,5,1,0.7762659829165682,0.896637319487043,0.8364516512018056,0.9883090960935272,0.0085543199315654,0.0011405759908753,0.3051040775591673,0.002933253149095,0.0,,0.0969461798667907,3507
convlstm_stress,lowlight,5,2,0.6900981827044044,0.7877381618540722,0.7389181722792382,0.9734816082121472,0.0136869118905047,0.0019960079840319,0.3073852295409182,0.002933253149095,0.0,,0.1541390109510886,3507
convlstm_stress,lowlight,5,3,0.6251329382481213,0.687421403647237,0.6562771709476791,0.9566581123467351,0.0202452238380382,0.0028514399771884,0.2985457656116339,0.002933253149095,0.0,,0.2347132380715047,3507
convlstm_stress,lowlight,5,4,0.5739697215723459,0.6031447527705328,0.5885572371714394,0.940119760479042,0.0285143997718848,0.003706871970345,0.2825777017393784,0.002933253149095,0.0,,0.311479572356512,3507
convlstm_stress,lowlight,5,5,0.532718337049548,0.5316551112641124,0.5321867241568302,0.9281437125748504,0.0387795836897633,0.0045623039635015,0.2637581978899344,0.002933253149095,0.0,,0.3714860974467647,3507
convlstm_stress,noise,5,1,0.7761061745911237,0.89620201502666,0.8361540948088918,0.9860279441117764,0.011120615911035,0.0008554319931565,0.3073852295409182,0.0029975634369897,0.0,,0.0962607860565185,3507
convlstm_stress,noise,5,2,0.6898100153888368,0.7863159826486936,0.7380629990187654,0.971770744225834,0.0165383518676931,0.0019960079840319,0.2968349016253208,0.0029975634369897,0.0,,0.1541068533529472,3507
convlstm_stress,noise,5,3,0.6251616503133357,0.6856081704529696,0.6553849103831527,0.95295124037639,0.026233247790134,0.0028514399771884,0.2825777017393784,0.0029975634369897,0.0,,0.2308953369754925,3507
convlstm_stress,noise,5,4,0.5747000026382524,0.6031188933900758,0.5889094480141642,0.9386940404904476,0.0319361277445109,0.0034217279726261,0.2740233818078129,0.0029975634369897,0.0,,0.311469832325308,3507
convlstm_stress,noise,5,5,0.5327115908184016,0.5309464356603535,0.5318290132393776,0.9252922725976618,0.0416310236669518,0.0045623039635015,0.2492158540062731,0.0029975634369897,0.0,,0.3709778967731727,3507
convlstm_stress,occlusion,5,1,0.6944802136790966,0.8227289386963303,0.7586045761877134,0.9769033361847732,0.013116623895067,0.0008554319931565,0.5186769318505845,0.0035602307810596,0.0,,0.1280651688575744,3507
convlstm_stress,occlusion,5,2,0.6312012792969722,0.7335831821804573,0.6823922307387146,0.9592244083262048,0.0185343598517251,0.0019960079840319,0.4471057884231537,0.0035602307810596,0.0,,0.2085217393324998,3507
convlstm_stress,occlusion,5,3,0.5825507947288441,0.6467648942012879,0.6146578444650659,0.9404049044767608,0.0293698317650413,0.0025662959794696,0.414599372683205,0.0035602307810596,0.0,,0.283178041183204,3507
convlstm_stress,occlusion,5,4,0.5427464586421248,0.5738298585400244,0.5582881585910746,0.9252922725976618,0.0350727117194183,0.0034217279726261,0.3798118049615056,0.0035602307810596,0.0,,0.3481513637914459,3507
convlstm_stress,occlusion,5,5,0.5088487861720901,0.5110492013567116,0.5099489937644008,0.9121756487025948,0.0436270316509837,0.0039920159680638,0.3316224693470202,0.0035602307810596,0.0,,0.4123193508952575,3507
copy_last,blur,10,1,0.7253633906523769,0.8940428703268058,0.8097031304895914,0.9663341645885288,0.0149625935162094,0.0021820448877805,0.4809850374064838,0.0,0.0,,0.1324812769889831,3208
copy_last,blur,10,2,0.6146190030053352,0.7614811853907566,0.688050094198046,0.9445137157107232,0.0255610972568578,0.0037406483790523,0.4809850374064838,0.0,0.0,,0.2677680850028991,3208
copy_last,blur,10,3,0.5427214721374074,0.6647602946424659,0.6037408833899366,0.9205112219451372,0.03428927680798,0.0052992518703241,0.4809850374064838,0.0,0.0,,0.3993142247200012,3208
copy_last,blur,10,4,0.4906480256115743,0.5916863071212423,0.5411671663664083,0.9008728179551122,0.0414588528678304,0.0071695760598503,0.4809850374064838,0.0,0.0,,0.4875311851501465,3208
copy_last,blur,10,5,0.4504816734469928,0.5357646920110787,0.4931231827290357,0.8809226932668329,0.048004987531172,0.0087281795511221,0.4809850374064838,0.0,0.0,,0.5489401817321777,3208
copy_last,blur,10,6,0.4175666076462942,0.4935151920951122,0.4555408998707032,0.8581670822942643,0.0589152119700748,0.0099750623441396,0.4809850374064838,0.0,0.0,,0.6013092398643494,3208
copy_last,blur,10,7,0.3897266434830365,0.4580968809849798,0.4239117622340081,0.8379052369077307,0.0654613466334164,0.0105985037406483,0.4809850374064838,0.0,0.0,,0.6421446800231934,3208
