method,max_h,stress,jf_clean,jf_stress,jf_drop,ops_clean,ops_stress,ops_drop,split_clean,split_stress,split_increase,vanish_clean,vanish_stress,vanish_increase
object_token_full,5,lowlight,0.3360089353539298,0.3373357817034868,-0.001326846349557,0.8853721129170231,0.8902195608782435,-0.0048474479612203,0.0571428571428571,0.0565725691474194,-0.0005702879954377,0.0444824636441402,0.0434559452523524,-0.0010265183917878
object_token_full,5,noise,0.3360089353539298,0.3361062745995143,-9.733924558452678e-05,0.8853721129170231,0.8854291417165668,-5.702879954372353e-05,0.0571428571428571,0.0566295979469632,-0.0005132591958939,0.0444824636441402,0.044539492443684,5.702879954379986e-05
object_token_full,5,occlusion,0.3360089353539298,0.3253157700783595,0.0106931652755702,0.8853721129170231,0.8767037353863701,0.0086683775306529,0.0571428571428571,0.0572569147419446,0.0001140575990875,0.0444824636441402,0.0503564299971485,0.0058739663530082
object_token_no_geom,10,blur,0.1097496752663606,0.1099204300146321,-0.0001707547482714,0.389214463840399,0.3905236907730673,-0.0013092269326683,0.0317643391521197,0.0316396508728179,-0.0001246882793018,0.4510286783042394,0.4500935162094763,-0.0009351620947631
object_token_no_geom,10,distractor,0.1097496752663606,0.1094736751753377,0.0002760000910229,0.389214463840399,0.3898067331670823,-0.0005922693266833,0.0317643391521197,0.0341022443890274,0.0023379052369076,0.4510286783042394,0.4518391521197007,0.0008104738154612
object_token_no_geom,10,frame_drop,0.1097496752663606,0.1096631815294423,8.649373691831108e-05,0.389214463840399,0.3899937655860349,-0.0007793017456358,0.0317643391521197,0.032574812967581,0.0008104738154613,0.4510286783042394,0.4501870324189526,-0.0008416458852868
object_token_no_geom,10,lowlight,0.1097496752663606,0.1121447607210919,-0.0023950854547312,0.389214463840399,0.4017456359102244,-0.0125311720698254,0.0317643391521197,0.0342581047381546,0.0024937655860348,0.4510286783042394,0.4384351620947631,-0.0125935162094763
object_token_no_geom,10,noise,0.1097496752663606,0.109726730606386,2.2944659974599716e-05,0.389214463840399,0.3893703241895261,-0.0001558603491271,0.0317643391521197,0.0317019950124688,-6.234413965090085e-05,0.4510286783042394,0.4511221945137157,9.351620947628536e-05
object_token_no_geom,10,occlusion,0.1097496752663606,0.1017702241733318,0.0079794510930288,0.389214463840399,0.3628740648379052,0.0263403990024937,0.0317643391521197,0.0294576059850374,-0.0023067331670823,0.4510286783042394,0.4811097256857855,0.0300810473815461
object_token_no_geom,5,blur,0.1174441264523298,0.1170988428621567,0.000345283590173,0.4201881950384944,0.4205873966353008,-0.0003992015968063,0.2072996863416025,0.197775876817793,-0.0095238095238095,0.4192757342457941,0.4208155118334759,0.0015397775876817
